p1,p2,R,G,B
89,99,226,216,201
99,85,226,216,201
85,11,226,216,201
11,112,226,216,201
112,8,226,216,201
8,43,226,216,201
43,68,226,216,201
68,77,226,216,201
77,67,226,216,201
67,102,226,216,201
102,62,226,216,201
62,83,226,216,201
83,133,226,216,201
133,2,226,216,201
2,110,226,216,201
110,20,226,216,201
20,57,226,216,201
57,101,226,216,201
101,55,226,216,201
55,24,226,216,201
24,53,226,216,201
53,3,226,216,201
3,136,226,216,201
136,0,226,216,201
0,99,226,216,201
99,89,226,216,201
89,98,226,216,201
98,43,226,216,201
43,117,226,216,201
117,42,226,216,201
42,7,226,216,201
7,135,226,216,201
135,113,226,216,201
113,127,226,216,201
127,84,226,216,201
84,63,226,216,201
63,27,226,216,201
27,121,226,216,201
121,116,226,216,201
116,124,226,216,201
124,69,226,216,201
69,47,226,216,201
47,68,226,216,201
68,124,226,216,201
124,116,226,216,201
116,123,226,216,201
123,77,226,216,201
77,67,226,216,201
67,100,226,216,201
100,89,226,216,201
89,99,226,216,201
99,90,226,216,201
90,120,226,216,201
120,5,226,216,201
5,51,226,216,201
51,29,226,216,201
29,70,226,216,201
70,38,226,216,201
38,76,226,216,201
76,46,226,216,201
46,140,226,216,201
140,87,226,216,201
87,148,226,216,201
148,19,226,216,201
19,112,226,216,201
112,15,226,216,201
15,130,226,216,201
130,116,226,216,201
116,125,226,216,201
125,97,226,216,201
97,70,226,216,201
70,46,226,216,201
46,0,226,216,201
0,30,226,216,201
30,79,226,216,201
79,98,226,216,201
98,123,226,216,201
123,58,226,216,201
58,19,226,216,201
19,47,226,216,201
47,15,226,216,201
15,129,226,216,201
129,14,226,216,201
14,44,226,216,201
44,139,226,216,201
139,11,226,216,201
11,108,226,216,201
108,78,226,216,201
78,66,226,216,201
66,104,226,216,201
104,65,226,216,201
65,81,226,216,201
81,73,226,216,201
73,80,226,216,201
80,74,226,216,201
74,120,226,216,201
120,51,226,216,201
51,29,226,216,201
29,137,226,216,201
137,1,226,216,201
1,136,226,216,201
136,5,226,216,201
5,121,226,216,201
121,115,226,216,201
115,134,226,216,201
134,4,226,216,201
4,31,226,216,201
31,132,226,216,201
132,114,226,216,201
114,122,226,216,201
122,56,226,216,201
56,80,226,216,201
80,73,226,216,201
73,82,226,216,201
82,64,226,216,201
64,79,226,216,201
79,106,226,216,201
106,6,226,216,201
6,91,226,216,201
91,10,226,216,201
10,112,226,216,201
112,14,226,216,201
14,141,226,216,201
141,57,226,216,201
57,3,226,216,201
3,36,226,216,201
36,1,226,216,201
1,137,226,216,201
137,90,226,216,201
90,120,226,216,201
120,50,226,216,201
50,100,226,216,201
100,86,226,216,201
86,124,226,216,201
124,116,226,216,201
116,131,226,216,201
131,24,226,216,201
24,53,226,216,201
53,100,226,216,201
100,88,226,216,201
88,67,226,216,201
67,78,226,216,201
78,66,226,216,201
66,97,226,216,201
97,52,226,216,201
52,25,226,216,201
25,51,226,216,201
51,93,226,216,201
93,50,226,216,201
50,27,226,216,201
27,54,226,216,201
54,22,226,216,201
22,110,226,216,201
110,149,226,216,201
149,115,226,216,201
115,124,226,216,201
124,116,226,216,201
116,133,226,216,201
133,2,226,216,201
2,40,226,216,201
40,5,226,216,201
5,138,226,216,201
138,115,226,216,201
115,134,226,216,201
134,85,226,216,201
85,99,226,216,201
99,73,226,216,201
73,80,226,216,201
80,67,226,216,201
67,100,226,216,201
100,75,226,216,201
75,39,226,216,201
39,118,226,216,201
118,52,226,216,201
52,141,226,216,201
141,56,226,216,201
56,12,226,216,201
12,116,226,216,201
116,144,226,216,201
144,34,226,216,201
34,68,226,216,201
68,43,226,216,201
43,0,226,216,201
0,109,226,216,201
109,15,226,216,201
15,74,226,216,201
74,125,226,216,201
125,97,226,216,201
97,51,226,216,201
51,7,226,216,201
7,135,226,216,201
135,30,226,216,201
30,130,226,216,201
130,21,226,216,201
21,147,226,216,201
147,17,226,216,201
17,114,226,216,201
114,35,226,216,201
35,3,226,216,201
3,136,226,216,201
136,6,226,216,201
6,118,226,216,201
118,143,226,216,201
143,117,226,216,201
117,9,226,216,201
9,137,226,216,201
137,1,226,216,201
1,42,226,216,201
42,77,226,216,201
77,98,226,216,201
98,141,226,216,201
141,54,226,216,201
54,23,226,216,201
23,63,226,216,201
63,81,226,216,201
81,72,226,216,201
72,103,226,216,201
103,67,226,216,201
67,88,226,216,201
88,122,226,216,201
122,41,226,216,201
41,116,226,216,201
116,132,226,216,201
132,19,226,216,201
19,121,226,216,201
121,84,226,216,201
84,126,226,216,201
126,77,226,216,201
77,98,226,216,201
98,69,226,216,201
69,47,226,216,201
47,82,226,216,201
82,64,226,216,201
64,24,226,216,201
24,120,226,216,201
120,2,226,216,201
2,29,226,216,201
29,51,226,216,201
51,101,226,216,201
101,54,226,216,201
54,119,226,216,201
119,147,226,216,201
147,38,226,216,201
38,70,226,216,201
70,46,226,216,201
46,83,226,216,201
83,65,226,216,201
65,36,226,216,201
36,95,226,216,201
95,126,226,216,201
126,98,226,216,201
98,77,226,216,201
77,44,226,216,201
44,149,226,216,201
149,31,226,216,201
31,56,226,216,201
56,17,226,216,201
17,45,226,216,201
45,12,226,216,201
12,120,226,216,201
120,49,226,216,201
49,76,226,216,201
76,98,226,216,201
98,75,226,216,201
75,105,226,216,201
105,71,226,216,201
71,36,226,216,201
36,136,226,216,201
136,3,226,216,201
3,110,226,216,201
110,19,226,216,201
19,141,226,216,201
141,44,226,216,201
44,79,226,216,201
79,64,226,216,201
64,82,226,216,201
82,61,226,216,201
61,22,226,216,201
22,114,226,216,201
114,37,226,216,201
37,96,226,216,201
96,128,226,216,201
128,16,226,216,201
16,140,226,216,201
140,54,226,216,201
54,2,226,216,201
2,115,226,216,201
115,146,226,216,201
146,106,226,216,201
106,72,226,216,201
72,103,226,216,201
103,67,226,216,201
67,80,226,216,201
80,66,226,216,201
66,104,226,216,201
104,65,226,216,201
65,86,226,216,201
86,126,226,216,201
126,94,226,216,201
94,138,226,216,201
138,115,226,216,201
115,21,226,216,201
21,47,226,216,201
47,69,226,216,201
69,33,226,216,201
33,95,226,216,201
95,31,226,216,201
31,144,226,216,201
144,28,226,216,201
28,149,226,216,201
149,99,226,216,201
99,47,226,216,201
47,69,226,216,201
69,46,226,216,201
46,14,226,216,201
14,57,226,216,201
57,20,226,216,201
20,53,226,216,201
53,4,226,216,201
4,137,226,216,201
137,1,226,216,201
1,136,226,216,201
136,8,226,216,201
8,43,226,216,201
43,141,226,216,201
141,90,226,216,201
90,127,226,216,201
127,15,226,216,201
15,74,226,216,201
74,131,226,216,201
131,23,226,216,201
23,115,226,216,201
115,134,226,216,201
134,4,226,216,201
146,140,49,24,15
140,147,49,24,15
147,125,49,24,15
125,130,49,24,15
130,124,49,24,15
124,129,49,24,15
129,125,49,24,15
125,134,49,24,15
134,13,49,24,15
13,7,49,24,15
7,15,49,24,15
15,8,49,24,15
8,29,49,24,15
29,106,49,24,15
106,111,49,24,15
111,107,49,24,15
107,112,49,24,15
112,106,49,24,15
106,111,49,24,15
111,94,49,24,15
94,63,49,24,15
63,137,49,24,15
137,104,49,24,15
104,57,49,24,15
57,99,49,24,15
99,56,49,24,15
56,105,49,24,15
105,136,49,24,15
136,124,49,24,15
124,129,49,24,15
129,125,49,24,15
125,42,49,24,15
42,142,49,24,15
142,40,49,24,15
40,120,49,24,15
120,8,49,24,15
8,15,49,24,15
15,124,49,24,15
124,129,49,24,15
129,125,49,24,15
125,55,49,24,15
55,79,49,24,15
79,0,49,24,15
0,96,49,24,15
96,91,49,24,15
91,95,49,24,15
95,85,49,24,15
85,61,49,24,15
61,86,49,24,15
86,32,49,24,15
32,10,49,24,15
10,131,49,24,15
131,82,49,24,15
82,52,49,24,15
52,148,49,24,15
148,140,49,24,15
140,147,49,24,15
147,141,49,24,15
141,148,49,24,15
148,140,49,24,15
140,145,49,24,15
145,108,49,24,15
108,92,49,24,15
92,117,49,24,15
117,88,49,24,15
88,128,49,24,15
128,76,49,24,15
76,93,49,24,15
93,75,49,24,15
75,116,49,24,15
116,17,49,24,15
17,132,49,24,15
132,15,49,24,15
15,69,49,24,15
69,39,49,24,15
39,89,49,24,15
89,42,49,24,15
42,128,49,24,15
128,31,49,24,15
31,122,49,24,15
122,99,49,24,15
99,138,49,24,15
138,143,49,24,15
143,39,49,24,15
39,93,49,24,15
93,76,49,24,15
76,94,49,24,15
94,45,49,24,15
45,72,49,24,15
72,44,49,24,15
44,94,49,24,15
94,59,49,24,15
59,126,49,24,15
126,102,49,24,15
102,24,49,24,15
24,88,49,24,15
88,18,49,24,15
18,125,49,24,15
125,133,49,24,15
133,11,49,24,15
11,36,49,24,15
36,115,49,24,15
115,91,49,24,15
91,95,49,24,15
95,83,49,24,15
83,57,49,24,15
57,133,49,24,15
133,14,49,24,15
14,7,49,24,15
7,13,49,24,15
13,5,49,24,15
5,129,49,24,15
129,125,49,24,15
125,134,49,24,15
134,99,49,24,15
99,55,49,24,15
55,84,49,24,15
84,57,49,24,15
57,101,49,24,15
101,123,49,24,15
123,35,49,24,15
35,127,49,24,15
127,109,49,24,15
109,129,49,24,15
129,124,49,24,15
124,136,49,24,15
136,71,49,24,15
71,92,49,24,15
92,108,49,24,15
108,30,49,24,15
30,9,49,24,15
9,132,49,24,15
132,15,49,24,15
15,69,49,24,15
69,93,49,24,15
93,60,49,24,15
60,106,49,24,15
106,26,49,24,15
26,88,49,24,15
88,118,49,24,15
118,23,49,24,15
23,108,49,24,15
108,92,49,24,15
92,117,49,24,15
117,85,49,24,15
85,107,49,24,15
107,142,49,24,15
142,40,49,24,15
40,134,49,24,15
134,125,49,24,15
125,141,49,24,15
141,148,49,24,15
148,140,49,24,15
140,146,49,24,15
146,126,49,24,15
126,45,49,24,15
45,89,49,24,15
89,145,49,24,15
145,72,49,24,15
72,44,49,24,15
44,127,49,24,15
127,101,49,24,15
101,124,49,24,15
124,14,49,24,15
14,7,49,24,15
7,12,49,24,15
12,123,49,24,15
123,46,49,24,15
46,73,49,24,15
73,94,49,24,15
94,38,49,24,15
38,119,49,24,15
119,37,49,24,15
37,116,49,24,15
116,76,49,24,15
76,94,49,24,15
94,110,49,24,15
110,141,49,24,15
141,149,49,24,15
149,47,49,24,15
47,95,49,24,15
95,77,49,24,15
77,141,49,24,15
141,38,49,24,15
38,93,49,24,15
93,109,49,24,15
109,4,49,24,15
4,82,49,24,15
82,129,49,24,15
129,53,49,24,15
53,100,49,24,15
100,17,49,24,15
17,134,49,24,15
134,125,49,24,15
125,56,49,24,15
56,83,49,24,15
83,2,49,24,15
2,68,49,24,15
68,118,49,24,15
118,21,49,24,15
21,127,49,24,15
127,109,49,24,15
109,85,49,24,15
85,107,49,24,15
107,13,49,24,15
13,134,49,24,15
134,125,49,24,15
125,141,49,24,15
141,148,49,24,15
148,140,49,24,15
140,146,49,24,15
146,126,49,24,15
126,51,49,24,15
51,148,49,24,15
148,140,49,24,15
140,33,49,24,15
33,86,49,24,15
86,3,49,24,15
3,114,49,24,15
114,80,49,24,15
80,115,49,24,15
115,63,49,24,15
63,105,49,24,15
105,61,49,24,15
61,91,49,24,15
91,59,49,24,15
59,86,49,24,15
86,2,49,24,15
2,67,49,24,15
67,133,49,24,15
133,18,49,24,15
18,102,49,24,15
102,14,49,24,15
14,133,49,24,15
133,38,49,24,15
38,134,49,24,15
134,97,49,24,15
97,51,49,24,15
51,148,49,24,15
148,141,49,24,15
141,125,49,24,15
125,41,49,24,15
41,93,49,24,15
93,109,49,24,15
109,91,49,24,15
91,117,49,24,15
117,19,49,24,15
19,126,49,24,15
126,102,49,24,15
102,23,49,24,15
23,88,49,24,15
88,132,49,24,15
132,13,49,24,15
13,134,49,24,15
134,60,49,24,15
60,0,49,24,15
0,113,49,24,15
113,32,49,24,15
32,123,49,24,15
123,45,49,24,15
45,135,49,24,15
135,96,49,24,15
96,1,49,24,15
1,62,49,24,15
62,90,49,24,15
90,56,49,24,15
56,144,49,24,15
144,48,49,24,15
48,90,49,24,15
90,56,49,24,15
56,83,49,24,15
83,5,49,24,15
5,129,49,24,15
129,102,49,24,15
102,126,49,24,15
126,145,49,24,15
145,111,49,24,15
111,75,49,24,15
75,93,49,24,15
93,109,49,24,15
109,74,49,24,15
74,94,49,24,15
94,50,49,24,15
50,122,49,24,15
122,49,49,24,15
49,124,49,24,15
124,101,49,24,15
101,147,49,24,15
147,89,49,24,15
89,46,49,24,15
46,127,49,24,15
127,22,49,24,15
22,118,49,24,15
118,78,49,24,15
78,114,49,24,15
114,6,49,24,15
6,86,49,24,15
86,59,49,24,15
59,94,49,24,15
94,66,49,24,15
66,147,49,24,15
147,46,49,24,15
142,110,183,155,125
110,25,183,155,125
25,3,183,155,125
3,89,183,155,125
89,81,183,155,125
81,96,183,155,125
96,131,183,155,125
131,95,183,155,125
95,136,183,155,125
136,147,183,155,125
147,32,183,155,125
32,42,183,155,125
42,53,183,155,125
53,0,183,155,125
0,121,183,155,125
121,144,183,155,125
144,137,183,155,125
137,89,183,155,125
89,81,183,155,125
81,96,183,155,125
96,65,183,155,125
65,54,183,155,125
54,18,183,155,125
18,33,183,155,125
33,20,183,155,125
20,123,183,155,125
123,94,183,155,125
94,132,183,155,125
132,100,183,155,125
100,78,183,155,125
78,88,183,155,125
88,80,183,155,125
80,107,183,155,125
107,135,183,155,125
135,14,183,155,125
14,37,183,155,125
37,130,183,155,125
130,34,183,155,125
34,16,183,155,125
16,26,183,155,125
26,13,183,155,125
13,115,183,155,125
115,42,183,155,125
42,32,183,155,125
32,72,183,155,125
72,83,183,155,125
83,71,183,155,125
71,84,183,155,125
84,111,183,155,125
111,19,183,155,125
19,31,183,155,125
31,39,183,155,125
39,50,183,155,125
50,71,183,155,125
71,83,183,155,125
83,59,183,155,125
59,125,183,155,125
125,47,183,155,125
47,26,183,155,125
26,4,183,155,125
4,123,183,155,125
123,0,183,155,125
0,138,183,155,125
138,148,183,155,125
148,73,183,155,125
73,13,183,155,125
13,54,183,155,125
54,65,183,155,125
65,105,183,155,125
105,143,183,155,125
143,55,183,155,125
55,139,183,155,125
139,74,183,155,125
74,57,183,155,125
57,103,183,155,125
103,79,183,155,125
79,59,183,155,125
59,141,183,155,125
141,91,183,155,125
91,24,183,155,125
24,5,183,155,125
5,20,183,155,125
20,60,183,155,125
60,51,183,155,125
51,66,183,155,125
66,102,183,155,125
102,87,183,155,125
87,62,183,155,125
62,14,183,155,125
14,138,183,155,125
138,149,183,155,125
149,37,183,155,125
37,44,183,155,125
44,145,183,155,125
145,137,183,155,125
137,144,183,155,125
144,136,183,155,125
136,143,183,155,125
143,122,183,155,125
122,89,183,155,125
89,124,183,155,125
124,75,183,155,125
75,51,183,155,125
51,69,183,155,125
69,43,183,155,125
43,15,183,155,125
15,36,183,155,125
36,46,183,155,125
46,7,183,155,125
7,128,183,155,125
128,11,183,155,125
11,115,183,155,125
115,8,183,155,125
8,109,183,155,125
109,141,183,155,125
141,85,183,155,125
85,101,183,155,125
101,28,183,155,125
28,44,183,155,125
44,29,183,155,125
29,42,183,155,125
42,53,183,155,125
53,95,183,155,125
95,140,183,155,125
140,86,183,155,125
86,15,183,155,125
15,30,183,155,125
30,69,183,155,125
69,51,183,155,125
51,64,183,155,125
64,49,183,155,125
49,126,183,155,125
126,13,183,155,125
13,26,183,155,125
26,46,183,155,125
46,36,183,155,125
36,76,183,155,125
76,1,183,155,125
1,139,183,155,125
139,120,183,155,125
120,81,183,155,125
81,96,183,155,125
96,72,183,155,125
72,4,183,155,125
4,41,183,155,125
41,30,183,155,125
30,105,183,155,125
105,65,183,155,125
65,54,183,155,125
54,148,183,155,125
148,45,183,155,125
45,76,183,155,125
76,31,183,155,125
31,39,183,155,125
39,114,183,155,125
114,147,183,155,125
147,104,183,155,125
104,82,183,155,125
82,48,183,155,125
48,5,183,155,125
5,25,183,155,125
25,123,183,155,125
123,15,183,155,125
15,51,183,155,125
51,60,183,155,125
60,2,183,155,125
2,123,183,155,125
123,19,183,155,125
19,31,183,155,125
31,100,183,155,125
100,78,183,155,125
78,88,183,155,125
88,139,183,155,125
139,114,183,155,125
114,147,183,155,125
147,71,183,155,125
71,83,183,155,125
83,63,183,155,125
63,134,183,155,125
134,7,183,155,125
7,35,183,155,125
35,49,183,155,125
49,37,183,155,125
37,17,183,155,125
17,143,183,155,125
143,122,183,155,125
122,75,183,155,125
75,130,183,155,125
130,99,183,155,125
99,69,183,155,125
69,51,183,155,125
51,60,183,155,125
60,27,183,155,125
27,142,183,155,125
142,12,183,155,125
12,102,183,155,125
102,87,183,155,125
87,26,183,155,125
26,116,183,155,125
116,70,183,155,125
70,84,183,155,125
84,71,183,155,125
71,33,183,155,125
33,18,183,155,125
18,36,183,155,125
36,46,183,155,125
46,122,183,155,125
122,143,183,155,125
143,55,183,155,125
55,85,183,155,125
85,101,183,155,125
101,83,183,155,125
83,49,183,155,125
49,35,183,155,125
35,4,183,155,125
4,108,183,155,125
108,14,183,155,125
14,54,183,155,125
54,16,183,155,125
16,130,183,155,125
130,22,183,155,125
22,36,183,155,125
36,74,183,155,125
74,57,183,155,125
57,103,183,155,125
103,79,183,155,125
79,59,183,155,125
59,28,183,155,125
28,47,183,155,125
47,36,183,155,125
36,81,183,155,125
81,96,183,155,125
96,72,183,155,125
72,13,183,155,125
13,138,183,155,125
138,119,183,155,125
119,73,183,155,125
73,130,183,155,125
130,97,183,155,125
97,132,183,155,125
132,29,183,155,125
29,42,183,155,125
42,66,183,155,125
66,51,183,155,125
51,64,183,155,125
64,16,183,155,125
16,78,183,155,125
78,100,183,155,125
100,56,183,155,125
56,75,183,155,125
75,44,183,155,125
44,20,183,155,125
20,144,183,155,125
144,91,183,155,125
91,138,183,155,125
138,13,183,155,125
13,110,183,155,125
110,17,183,155,125
17,41,183,155,125
41,132,183,155,125
132,39,183,155,125
39,67,183,155,125
67,52,183,155,125
52,0,183,155,125
0,123,183,155,125
123,24,183,155,125
24,39,183,155,125
39,67,183,155,125
67,101,183,155,125
101,81,183,155,125
81,102,183,155,125
102,87,183,155,125
87,129,183,155,125
129,9,183,155,125
9,90,183,155,125
90,71,183,155,125
71,50,183,155,125
50,146,183,155,125
146,24,183,155,125
24,5,183,155,125
5,23,183,155,125
23,121,183,155,125
121,144,183,155,125
144,112,183,155,125
112,33,183,155,125
33,7,183,155,125
7,134,183,155,125
134,10,183,155,125
10,126,183,155,125
126,12,183,155,125
12,112,183,155,125
112,18,183,155,125
18,36,183,155,125
36,47,183,155,125
47,30,183,155,125
30,111,183,155,125
111,69,183,155,125
69,11,183,155,125
11,142,183,155,125
142,61,183,155,125
61,89,183,155,125
89,125,183,155,125
125,4,183,155,125
4,30,183,155,125
30,41,183,155,125
41,92,183,155,125
92,21,183,155,125
21,63,183,155,125
63,40,183,155,125
40,77,183,155,125
77,101,183,155,125
101,32,183,155,125
32,15,183,155,125
15,42,183,155,125
42,29,183,155,125
29,44,183,155,125
44,99,183,155,125
99,131,183,155,125
131,71,183,155,125
71,149,183,155,125
149,124,183,155,125
124,56,183,155,125
56,84,183,155,125
84,133,183,155,125
133,60,183,155,125
60,25,183,155,125
25,118,183,155,125
118,32,183,155,125
32,43,183,155,125
43,25,183,155,125
25,57,183,155,125
57,74,183,155,125
74,139,183,155,125
139,87,183,155,125
87,102,183,155,125
102,68,183,155,125
68,96,183,155,125
96,72,183,155,125
72,100,183,155,125
100,73,183,155,125
73,6,183,155,125
6,49,183,155,125
49,35,183,155,125
35,14,183,155,125
14,135,183,155,125
135,107,183,155,125
107,3,183,155,125
3,122,183,155,125
122,143,183,155,125
143,51,183,155,125
51,64,183,155,125
64,20,183,155,125
69,6,163,80,36
6,95,163,80,36
95,18,163,80,36
18,97,163,80,36
97,58,163,80,36
58,1,163,80,36
1,70,163,80,36
70,15,163,80,36
15,103,163,80,36
103,52,163,80,36
52,85,163,80,36
85,35,163,80,36
35,128,163,80,36
128,77,163,80,36
77,137,163,80,36
137,84,163,80,36
84,148,163,80,36
148,76,163,80,36
76,22,163,80,36
22,73,163,80,36
73,112,163,80,36
112,46,163,80,36
46,105,163,80,36
105,26,163,80,36
26,79,163,80,36
79,136,163,80,36
136,56,163,80,36
56,111,163,80,36
111,48,163,80,36
48,117,163,80,36
117,55,163,80,36
55,121,163,80,36
121,66,163,80,36
66,112,163,80,36
112,72,163,80,36
72,0,163,80,36
0,64,163,80,36
64,11,163,80,36
11,80,163,80,36
80,7,163,80,36
7,62,163,80,36
62,100,163,80,36
100,36,163,80,36
36,125,163,80,36
125,61,163,80,36
61,140,163,80,36
140,78,163,80,36
78,145,163,80,36
145,61,163,80,36
61,100,163,80,36
100,13,163,80,36
13,67,163,80,36
67,3,163,80,36
3,91,163,80,36
91,55,163,80,36
55,95,163,80,36
95,24,163,80,36
24,78,163,80,36
78,130,163,80,36
130,46,163,80,36
46,116,163,80,36
116,45,163,80,36
45,130,163,80,36
130,65,163,80,36
65,141,163,80,36
141,71,163,80,36
71,111,163,80,36
111,63,163,80,36
63,5,163,80,36
5,73,163,80,36
73,123,163,80,36
123,75,163,80,36
75,23,163,80,36
23,104,163,80,36
104,51,163,80,36
51,134,163,80,36
134,47,163,80,36
47,114,163,80,36
114,41,163,80,36
41,129,163,80,36
129,76,163,80,36
76,16,163,80,36
16,70,163,80,36
70,115,163,80,36
115,69,163,80,36
69,132,163,80,36
132,44,163,80,36
44,107,163,80,36
107,30,163,80,36
30,103,163,80,36
103,18,163,80,36
18,93,163,80,36
93,54,163,80,36
54,133,163,80,36
133,69,163,80,36
69,4,163,80,36
4,74,163,80,36
74,124,163,80,36
124,64,163,80,36
64,106,163,80,36
106,50,163,80,36
50,118,163,80,36
118,51,163,80,36
51,113,163,80,36
113,39,163,80,36
39,126,163,80,36
126,38,163,80,36
38,85,163,80,36
85,29,163,80,36
29,104,163,80,36
104,49,163,80,36
49,102,163,80,36
102,31,163,80,36
31,85,163,80,36
85,142,163,80,36
142,74,163,80,36
74,146,163,80,36
146,71,163,80,36
71,12,163,80,36
12,84,163,80,36
84,37,163,80,36
37,128,163,80,36
128,75,163,80,36
75,124,163,80,36
124,60,163,80,36
60,1,163,80,36
1,84,163,80,36
84,21,163,80,36
21,97,163,80,36
97,58,163,80,36
58,106,163,80,36
106,35,163,80,36
35,122,163,80,36
122,66,163,80,36
66,14,163,80,36
14,81,163,80,36
81,0,163,80,36
0,63,163,80,36
63,4,163,80,36
4,94,163,80,36
94,54,163,80,36
54,136,163,80,36
136,78,163,80,36
78,132,163,80,36
132,52,163,80,36
52,89,163,80,36
89,53,163,80,36
53,90,163,80,36
90,20,163,80,36
20,71,163,80,36
71,111,163,80,36
111,43,163,80,36
43,100,163,80,36
100,61,163,80,36
61,148,163,80,36
148,84,163,80,36
84,39,163,80,36
39,102,163,80,36
102,37,163,80,36
37,127,163,80,36
127,69,163,80,36
69,139,163,80,36
139,57,163,80,36
57,109,163,80,36
109,28,163,80,36
28,83,163,80,36
83,33,163,80,36
33,100,163,80,36
100,61,163,80,36
61,114,163,80,36
114,65,163,80,36
65,145,163,80,36
145,78,163,80,36
78,27,163,80,36
27,87,163,80,36
87,10,163,80,36
10,83,163,80,36
83,27,163,80,36
27,107,163,80,36
107,23,163,80,36
23,86,163,80,36
86,51,163,80,36
51,132,163,80,36
132,46,163,80,36
46,106,163,80,36
106,22,163,80,36
22,101,163,80,36
101,47,163,80,36
47,111,163,80,36
111,70,163,80,36
70,9,163,80,36
9,66,163,80,36
66,5,163,80,36
5,80,163,80,36
80,22,163,80,36
22,96,163,80,36
96,25,163,80,36
25,79,163,80,36
79,140,163,80,36
140,72,163,80,36
72,8,163,80,36
8,96,163,80,36
96,27,163,80,36
27,104,163,80,36
104,47,163,80,36
47,133,163,80,36
133,64,163,80,36
64,113,163,80,36
113,53,163,80,36
53,136,163,80,36
136,78,163,80,36
78,132,163,80,36
132,59,163,80,36
59,99,163,80,36
99,42,163,80,36
42,110,163,80,36
110,35,163,80,36
35,104,163,80,36
104,25,163,80,36
25,107,163,80,36
107,64,163,80,36
64,2,163,80,36
2,62,163,80,36
62,133,163,80,36
133,48,163,80,36
48,103,163,80,36
103,52,163,80,36
52,88,163,80,36
88,12,163,80,36
12,76,163,80,36
76,130,163,80,36
130,38,163,80,36
38,98,163,80,36
98,22,163,80,36
22,84,163,80,36
84,8,163,80,36
8,71,163,80,36
71,14,163,80,36
14,66,163,80,36
66,123,163,80,36
123,73,163,80,36
73,147,163,80,36
147,68,163,80,36
68,125,163,80,36
125,66,163,80,36
66,7,163,80,36
7,67,163,80,36
67,110,163,80,36
110,60,163,80,36
60,137,163,80,36
137,54,163,80,36
54,91,163,80,36
91,23,163,80,36
23,83,163,80,36
83,32,163,80,36
32,111,163,80,36
111,62,163,80,36
62,135,163,80,36
135,67,163,80,36
67,110,163,80,36
110,57,163,80,36
57,116,163,80,36
116,56,163,80,36
56,134,163,80,36
134,58,163,80,36
58,146,163,80,36
146,79,163,80,36
79,20,163,80,36
20,85,163,80,36
85,36,163,80,36
36,126,163,80,36
126,39,163,80,36
39,128,163,80,36
128,65,163,80,36
65,149,163,80,36
149,68,163,80,36
68,128,163,80,36
128,62,163,80,36
62,121,163,80,36
121,66,163,80,36
66,112,163,80,36
112,42,163,80,36
42,100,163,80,36
100,61,163,80,36
61,138,163,80,36
138,58,163,80,36
58,112,163,80,36
112,66,163,80,36
66,13,163,80,36
13,83,163,80,36
83,30,163,80,36
30,107,163,80,36
107,59,163,80,36
59,144,163,80,36
144,74,163,80,36
74,146,163,80,36
146,64,163,80,36
64,108,163,80,36
108,34,163,80,36
34,85,163,80,36
85,27,163,80,36
27,108,163,80,36
108,45,163,80,36
45,109,163,80,36
109,58,163,80,36
58,97,163,80,36
97,33,163,80,36
33,108,163,80,36
108,49,163,80,36
49,115,163,80,36
115,70,163,80,36
70,131,163,80,36
131,67,163,80,36
67,132,163,80,36
132,50,163,80,36
50,134,163,80,36
134,49,163,80,36
49,117,163,80,36
117,59,163,80,36
59,1,163,80,36
1,58,163,80,36
4,117,226,216,201
117,36,226,216,201
36,65,226,216,201
65,98,226,216,201
98,76,226,216,201
76,106,226,216,201
106,75,226,216,201
75,98,226,216,201
98,70,226,216,201
70,97,226,216,201
97,125,226,216,201
125,96,226,216,201
96,52,226,216,201
52,25,226,216,201
25,51,226,216,201
51,27,226,216,201
27,50,226,216,201
50,147,226,216,201
147,55,226,216,201
55,24,226,216,201
24,53,226,216,201
53,122,226,216,201
122,17,226,216,201
17,45,226,216,201
45,10,226,216,201
10,54,226,216,201
54,147,226,216,201
147,119,226,216,201
119,13,226,216,201
13,56,226,216,201
56,28,226,216,201
28,134,226,216,201
134,4,226,216,201
4,39,226,216,201
39,123,226,216,201
123,91,226,216,201
91,6,226,216,201
6,121,226,216,201
121,90,226,216,201
90,143,226,216,201
143,117,226,216,201
117,41,226,216,201
41,77,226,216,201
77,108,226,216,201
108,11,226,216,201
11,85,226,216,201
85,134,226,216,201
134,4,226,216,201
4,137,226,216,201
137,9,226,216,201
9,108,226,216,201
108,11,226,216,201
11,85,226,216,201
85,123,226,216,201
123,90,226,216,201
90,128,226,216,201
128,16,226,216,201
16,116,226,216,201
116,29,226,216,201
29,67,226,216,201
67,103,226,216,201
103,66,226,216,201
66,97,226,216,201
97,67,226,216,201
67,103,226,216,201
103,66,226,216,201
66,80,226,216,201
80,45,226,216,201
45,68,226,216,201
68,43,226,216,201
43,3,226,216,201
3,135,226,216,201
135,28,226,216,201
28,142,226,216,201
142,90,226,216,201
90,135,226,216,201
135,87,226,216,201
87,149,226,216,201
149,110,226,216,201
110,21,226,216,201
21,49,226,216,201
49,143,226,216,201
143,117,226,216,201
117,7,226,216,201
7,135,226,216,201
135,35,226,216,201
35,148,226,216,201
148,32,226,216,201
32,133,226,216,201
